id,ma_thiet_bi,associated_with,loai_id,hang_san_xuat_id,so_dang_ky,so_giay_dang_kiem,nam_san_xuat,nam_su_dung,so_khung,so_may,dv_so_huu_id,dv_quan_ly_id,dv_thue_id,khu_vuc_id,model_id,ghi_chu,tag_1,last_modified_by_user_id,created_at,updated_at
1483,CL-MF4C,CL-MF4C,48,68,,,1996,1996,"WA 506502","06VF 216175",13,13,1000,4,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1484,CM1-01,CM1-01,48,63,,,2009,2009,X08E191407,33173514,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1485,CM1-02,CM1-02,48,63,,,2009,2009,X08D180830,33173290,11,11,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1486,CM2-01,CM2-01,48,63,,,2010,2010,X09L450625,33179266,11,5,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1487,ODA01,ODA01,48,63,,,2014,2014,,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1488,ODA02,ODA02,48,63,,,2014,2014,,,32,32,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1489,LB-MT150,LB-MT150,48,9,,,2010,2010,ECP34-2L/4,ENES67TM3,14,14,1000,7,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1490,TC-MT01,TC-MT01,48,65,,,2010,2010,251396/002,U16926U,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1491,MF-550.3,MF-550.3,48,63,,,2002,2002,FS216195/2,14014239,2,5,1000,8,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1492,CN-01,CN-01,43,9,,,1994,2002,,,2,19,1000,2,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1493,CN-02,CN-02,43,9,,,1994,2002,,,2,21,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1494,CN-04,CN-04,43,9,,,1996,1996,,,2,21,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1495,CN-06,CN-06,43,9,,,1996,1996,,,2,21,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1496,TK-08,TK-08,45,9,,,1999,1999,,,2,21,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1497,TK-10,TK-10,43,9,,,1995,2002,,,2,19,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1498,CN-12,CN-12,43,9,,,2000,2000,,,2,21,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1499,TK-16,TK-16,43,9,7641/ĐK,,2010,2010,,,2,19,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1500,TK-17,TK-17,45,9,3282/ĐK,,2007,2010,,,2,21,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1501,TK-18,TK-18,45,9,3281/ĐK,,2007,2010,,,2,21,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1502,TK-20,TK-20,43,9,8030/ĐK,,2011,2011,,,2,21,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1503,TK-09,TK-09,43,9,8419/ĐK,,2012,2012,,,2,21,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1504,NB278,NB278,23,34,,,2013,2013,,,6,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1505,NB279,NB279,23,34,,,2013,2013,,,6,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1506,NB280,NB280,23,34,,,2013,2013,,,6,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1507,NB281,NB281,23,34,,,2013,2013,,,6,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1508,NB282,NB282,23,34,,,2013,2013,,,6,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1509,NB288,NB288,23,34,,,2014,2015,,,42,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1510,NB289,NB289,23,34,,,2014,2015,,,42,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1511,NB290,NB290,23,34,,,2014,2015,,,42,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1512,NB291,NB291,23,34,,,2014,2015,,,42,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1513,NB292,NB292,23,34,,,2014,2015,,,42,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1514,NB293,NB293,23,34,,,2014,2015,,,42,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1515,NB294,NB294,23,34,,,2014,2015,,,42,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1516,NB295,NB295,23,34,,,2014,2015,,,42,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1517,NB296,NB296,23,34,,,2014,2015,,,42,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1518,NB297,NB297,23,34,,,2014,2015,,,42,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1519,TCMT14,TCMT-04122,24,37,72C-04122,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1520,TCMT15,TCMT-04372,24,37,72C-04372,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1521,TCMT16,TCMT-04304,24,37,72C-04304,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1522,TCMT17,TCMT17-04473,24,37,72C-04473,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1523,TCMT18,TCMT18-04453,24,37,72C-04453,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1524,TCMT19,TCMT-46726,24,37,51C-46726,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1525,TCMT20,TCMT-36529,24,37,51C-36529,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1526,TCMT21,TCMT-43012,24,37,51C-43012,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1527,TCMT22,TCMT-46561,24,37,51C-46561,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1528,TCMT23,TCMT-46623,24,37,51C-46623,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1529,TCMT24,TCMT-47431,24,37,51C-47431,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1530,TCMT25,TCMT-42998,24,37,51C-42998,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1531,TCMT26,TCMT-44345,24,37,51C-44345,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1532,TCMT27,TCMT-42929,24,37,51C-42929,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1533,TCMT28,TCMT-42991,24,37,51C-42991,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1534,TCMT29,TCMT-04304,24,37,51C-04304,,2014,2014,,,16,16,1000,17,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1535,CPCL33,CPCL33,24,25,51C-297.89,135526,2013,2013,KMEFC18CPDC074590,D6ACD247771,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1536,CPCL44,CPCL44,24,37,51C-457.50,1867,2014,2014,KL4V3TEF1EK000641,DE12TIS434495CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1537,CPCL45,CPCL45,24,37,51C-457.70,1871,2014,2014,KL4V3TEF1EK000640,DE12TIS434494CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1538,CPCL46,CPCL46,24,37,51C-455.31,1857,2014,2014,KL4V3TEF1EK000630,DE12TIS433144CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1539,CPCL47,CPCL47,24,37,51C-442.61,1855,2014,2014,KL4V3TEF1EK000633,DE12TIS433145CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1540,CPCL48,CPCL48,24,37,51C-456.46,1859,2014,2014,KL4V3TEF1EK000631,DE12TIS433122CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1541,CPCL49,CPCL49,24,37,51C-490.69,14566,2014,2014,KL4V3TEF1EK000777,DE12TIS435264CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1542,CPCL50,CPCL50,24,37,51C-490.84,14823,2014,2014,KL4V3TEF1EK000779,DE12TIS435873CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1543,CPCL51,CPCL51,24,37,51C-490.89,14688,2014,2014,KL4V3TEF1EK000781,DE12TIS435417CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1544,CPCL52,CPCL52,24,37,51C-491.04,14565,2014,2014,KL4V3TEF1EK000782,DE12TIS435357CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1545,CPCL53,CPCL53,24,37,51C-488.94,14676,2014,2014,KL4V3TEF1EK000784,DE12TIS436073CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1546,CPCL54,CPCL54,24,37,51C-484.80,33097,2014,2014,KL4V3TEF1EK000811,DE12TIS435350CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1547,CPCL55,CPCL55,24,37,51C-482.86,33092,2014,2014,KL4V3TEF1EK000813,DE12TIS429720CB,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1548,CPCL56,CPCL56,24,37,51C-482.95,33091,2014,2014,KL4V3TEF1EK000812,DE12TIS435548CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1549,CPCL57,CPCL57,24,37,51C-539.66,46239,2014,2014,KLV4V3TEF1FK000851,DE12TIS438120CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1550,CPCL58,CPCL58,24,37,51C-543.64,476245,2014,2014,KLV4V3TEF1FK000858,DE12TIS438092CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1551,CPCL59,CPCL59,24,37,51C-537.30,46237,2014,2014,KLV4V3TEF1FK000859,DE12TIS438242CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1552,CPCL60,CPCL60,24,37,51C-543.36,46243,2014,2014,KLV4V3TEF1FK000854,DE12TIS438515CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1553,CPCL61,CPCL61,24,37,51C-536.47,46236,2014,2014,KLV4V3TEF1FK000856,DE12TIS438089CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1554,CPCL62,CPCL62,24,37,51C-543.82,46248,2014,2014,KLV4V3TEF1FK000853,DE12TIS438119CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1555,CPCL63,CPCL63,24,37,51C-520.41,46233,2014,2014,KLV4V3TEF1FK000852,DE12TIS438125CA,4,4,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1556,TCOT13,TCOT13,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1557,TCOT14,TCOT14,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1558,TCOT15,TCOT15,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1559,TCOT16,TCOT16,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1560,TCOT17,TCOT17,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1561,TCOT18,TCOT18,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1562,TCOT19,TCOT19,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1563,TCOT20,TCOT20,23,41,,,2000,2000,,,35,32,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1564,TVCL16,TVCL16,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1565,TVCL17,TVCL17,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1566,TVCL18,TVCL18,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1567,TVCL19,TVCL19,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1568,TVCL20,TVCL20,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1569,TVCL21,TVCL21,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1570,TVCL22,TVCL22,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1571,TVCL23,TVCL23,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1572,TVCL24,TVCL24,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1573,TVCL25,TVCL25,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1574,TVCL26,TVCL26,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1575,TVCL27,TVCL27,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1576,TVCL28,TVCL28,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1577,TVCL29,TVCL29,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1578,TVCL30,TVCL30,24,37,,,0,0,,,28,28,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1579,VTT01,VTT-044.08,24,37,72C-044.08,,2013,2013,KL4V3TEF1EK000614,DE12TIS433731CA,7,7,1000,8,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1580,VTT02,VTT-046.60,24,37,72C-046.60,,2013,2013,KL4V3TEF1EK000615,DE12TIS433807CA,7,7,1000,8,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1581,VTT03,VTT-046.19,24,37,72C-046.19,,2013,2013,KL4V3TEF1EK000642,DE12TIS434490CA,7,7,1000,8,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1582,VTT04,VTT04,24,25,,,0,0,,,7,7,1000,8,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1583,VTT05,VTT05,24,25,,,0,0,,,7,7,1000,8,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1584,VTT06,VTT06,24,25,,,0,0,,,7,7,1000,8,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1585,TCMK01,TCMK-039.31,24,37,65C-039.31,,2014,2014,KL4V3TEF1EK000778,DE12TIS435875CA,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1586,TCMK02,TCMK-039.30,24,37,65C-039.30,,2014,2014,KL4V3TEF1EK000794,DE12TIS435567CA,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1587,TCMK04,TCMK-041.01,24,37,65C-041.01,,2014,2014,KL4V3TEF1EK000807,DE12TIS436048CA,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1588,TCMK03,TCMK-041.96,24,37,65C-041.96,,2014,2014,KL4V3TEF1EK000814,DE12TIS437520CA,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1589,TCMK05,TCMK05,23,34,288,,2014,2014,087-2870,22136776,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1590,TCMK06,TCMK06,23,34,289,,2014,2014,087-2866,22136845,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1591,TCMK07,TCMK07,23,34,290,,2014,2014,087-2868,22136866,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1592,TCMK08,TCMK08,23,34,291,,2014,2014,087-2865,22136782,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1593,TCMK09,TCMK09,23,34,292,,2014,2014,087-2867,22136855,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1594,TCMK10,TCMK10,23,34,293,,2014,2014,087-2871,22128742,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1595,TCMK11,TCMK11,23,34,294,,2014,2014,087-2869,22128830,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1596,TCMK12,TCMK12,23,34,295,,2014,2014,087-2857,22136863,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1597,TCMK13,TCMK13,23,34,296,,2014,2014,087-2861,22136857,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1598,TCMK14,TCMK14,23,34,297,,2014,2014,087-2860,22136780,42,42,1000,13,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1599,VTT24,VTT24,24,37,,,0,0,,,7,7,1000,8,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1600,VTT25,VTT25,24,37,,,0,0,,,7,7,1000,8,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1601,VTT26,VTT26,24,37,,,0,0,,,7,7,1000,8,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1602,VTT27,VTT27,24,37,,,0,0,,,7,7,1000,8,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1603,R-NB288,NB288,29,43,,,2014,2015,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1604,R-NB289,NB289,29,43,,,2014,2015,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1605,R-NB290,NB290,29,43,,,2014,2015,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1606,R-NB291,NB291,29,43,,,2014,2015,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1607,R-NB292,NB292,29,43,,,2014,2015,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1608,R-NB293,NB293,29,43,,,2014,2015,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1609,R-NB294,NB294,29,43,,,2014,2015,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1610,R-NB295,NB295,29,43,,,2014,2015,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1611,R-NB296,NB296,29,43,,,2014,2015,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1612,R-NB297,NB297,29,43,,,2014,2015,,,2,1,1000,1,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1613,TVLB11,TVLB11,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1614,TVLB12,TVLB12,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1615,TVLB13,TVLB13,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1616,TVLB14,TVLB14,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1617,TVLB15,TVLB15,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1618,TVLB16,TVLB16,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1619,TVLB17,TVLB17,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1620,TVLB18,TVLB18,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1621,TVLB19,TVLB19,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1622,TVLB20,TVLB20,24,37,,,0,0,,,37,37,1000,7,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1623,TVVT01,TVVT-041.19,24,37,72C-041.19,,2014,2014,,,26,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1624,TVVT02,TVVT-043.03,24,37,72C-043.03,,2014,2014,,,26,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1625,TVVT03,TVVT-043.10,24,37,72C-043.10,,2014,2014,,,26,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1626,TVVT04,TVVT-043.35,24,37,72C-043.35,,2014,2014,,,26,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1627,TVVT05,TVVT-043.85,24,37,72C-043.85,,2014,2014,,,26,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1628,TVVT06,TVVT-045.05,24,37,72C-045.05,,2014,2014,,,11,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1629,TVVT07,TVVT-045.84,24,37,72C-045.84,,2014,2014,,,11,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1630,TVVT08,TVVT-044.33,24,37,72C-044.33,,2014,2014,,,11,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1631,TVVT09,TVVT-046.02,24,37,72C-046.02,,2014,2014,,,11,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1632,TVVT10,TVVT-045.30,24,37,72C-045.30,,2014,2014,,,11,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1633,TVVT11,TVVT-046.18,24,37,72C-046.18,,2014,2014,,,11,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1634,TVVT12,TVVT-049.26,24,37,72C-049.26,,2014,2014,,,11,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1635,TVVT13,TVVT-050.40,24,37,72C-050.40,,2014,2014,,,11,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1636,TVVT14,TVVT-049.76,24,37,72C-049.76,,2014,2014,,,11,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1637,TVVT15,TVVT-048.54,24,37,72C-048.54,,2014,2014,,,11,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1638,TVVT16,TVVT-043.05,24,37,"72C -043.05",,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1639,TVVT17,TVVT-041.21,24,37,72C-041.21,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1640,TVVT18,TVVT-044.09,24,37,72C-044.09,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1641,TVVT19,TVVT-044.75,24,37,72C-044.75,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1642,TVVT20,TVVT-043.89,24,37,72C-043.89,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1643,TVVT21,TVVT-044.20,24,37,72C-044.20,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1644,TVVT22,TVVT-044.90,24,37,72C-044.90,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1645,TVVT23,TVVT-044.27,24,37,72C-044.27,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1646,TVVT24,TVVT-043.56,24,37,72C-043.56,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1647,TVVT25,TVVT-043.80,24,37,72C-043.80,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:54","2015-05-04 08:55:54"
1648,TVVT26,TVVT-056.75,24,37,72C-056.75,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1649,TVVT27,TVVT-054.29,24,37,72C-054.29,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
1650,TVVT28,TVVT-056.66,24,37,72C-056.66,,2014,2014,,,40,40,1000,3,1000,,,NULL,"2015-05-04 08:55:55","2015-05-04 08:55:55"
